customer_id,acquisition_channel,signup_month,cac
5599,Partners,2025-04-01,476.34
5600,Outbound,2025-04-01,748.06
5601,Outbound,2025-04-01,643.13
5602,Content,2025-04-01,125.85
5603,Paid Search,2025-04-01,382.14
5604,Referral,2025-04-01,65.54
5605,Referral,2025-04-01,63.52
5606,Paid Search,2025-04-01,473.22
5607,Partners,2025-04-01,268.0
5608,Paid Search,2025-04-01,330.66
5609,Outbound,2025-04-01,472.03
5610,Outbound,2025-04-01,793.94
5611,Outbound,2025-04-01,520.04
5612,Referral,2025-04-01,175.95
5613,Paid Search,2025-04-01,494.39
5614,Paid Search,2025-04-01,285.85
5615,Partners,2025-04-01,194.87
5616,Partners,2025-04-01,155.98
5617,Paid Search,2025-04-01,381.49
5618,Outbound,2025-04-01,554.32
5619,Referral,2025-04-01,130.95
5620,Content,2025-04-01,283.28
5621,Outbound,2025-04-01,455.61
5622,Paid Search,2025-04-01,511.41
5623,Paid Search,2025-04-01,392.74
5624,Paid Search,2025-04-01,344.73
5625,Outbound,2025-04-01,634.52
5626,Referral,2025-04-01,139.86
5627,Paid Search,2025-04-01,488.62
5628,Paid Search,2025-04-01,544.79
5629,Paid Search,2025-04-01,252.0
5630,Referral,2025-04-01,191.77
5631,Paid Search,2025-04-01,304.42
5632,Outbound,2025-04-01,710.67
5633,Paid Search,2025-04-01,484.13
5634,Referral,2025-04-01,58.8
5635,Paid Search,2025-04-01,563.19
5636,Content,2025-04-01,204.17
5637,Content,2025-04-01,276.47
5638,Referral,2025-04-01,105.63
5639,Partners,2025-04-01,499.31
5640,Referral,2025-04-01,176.53
5641,Outbound,2025-04-01,804.95
5642,Outbound,2025-04-01,450.66
5643,Content,2025-04-01,89.71
5644,Paid Search,2025-04-01,518.9
5645,Partners,2025-04-01,222.53
5646,Content,2025-04-01,102.08
5647,Content,2025-04-01,287.51
5648,Content,2025-04-01,193.58
5649,Partners,2025-04-01,184.1
5650,Referral,2025-04-01,72.22
5651,Paid Search,2025-04-01,243.27
5652,Referral,2025-04-01,119.52
5653,Outbound,2025-04-01,545.15
5654,Paid Search,2025-04-01,384.78
5655,Outbound,2025-04-01,881.27
5656,Referral,2025-04-01,129.6
5657,Referral,2025-04-01,79.92
5658,Content,2025-04-01,234.89
5659,Paid Search,2025-04-01,374.04
5660,Referral,2025-04-01,129.22
5661,Referral,2025-04-01,155.51
5662,Partners,2025-04-01,160.39
5663,Paid Search,2025-04-01,333.51
5664,Outbound,2025-04-01,393.95
5665,Content,2025-04-01,264.43
5666,Content,2025-04-01,112.76
5667,Referral,2025-04-01,128.69
5668,Outbound,2025-04-01,585.0
5669,Paid Search,2025-04-01,306.4
5670,Content,2025-04-01,148.33
5671,Referral,2025-04-01,53.74
5672,Paid Search,2025-04-01,220.23
5673,Partners,2025-04-01,313.58
5674,Referral,2025-04-01,162.35
5675,Referral,2025-04-01,131.58
5676,Partners,2025-04-01,400.22
5677,Referral,2025-04-01,97.26
5678,Paid Search,2025-04-01,268.85
5679,Referral,2025-04-01,125.28
5680,Partners,2025-04-01,440.55
5681,Content,2025-04-01,166.9
5682,Partners,2025-04-01,322.49
5683,Outbound,2025-04-01,419.2
5684,Partners,2025-04-01,192.1
5685,Content,2025-04-01,202.44
5686,Referral,2025-04-01,186.21
5687,Paid Search,2025-04-01,393.98
5688,Paid Search,2025-04-01,428.41
5689,Outbound,2025-04-01,404.52
5690,Referral,2025-04-01,81.64
5691,Partners,2025-04-01,358.29
5692,Partners,2025-04-01,189.88
5693,Partners,2025-04-01,155.13
5694,Referral,2025-04-01,114.62
5695,Outbound,2025-04-01,580.36
5696,Partners,2025-04-01,466.43
5697,Outbound,2025-04-01,546.45
5698,Outbound,2025-04-01,695.56
5699,Referral,2025-04-01,189.63
5700,Partners,2025-04-01,429.72
5701,Outbound,2025-04-01,721.09
5702,Partners,2025-04-01,358.42
5703,Partners,2025-04-01,201.31
5704,Paid Search,2025-04-01,377.78
5705,Paid Search,2025-04-01,415.0
5706,Partners,2025-04-01,474.73
5707,Partners,2025-04-01,437.12
5708,Paid Search,2025-04-01,571.23
5709,Referral,2025-04-01,70.74
5710,Paid Search,2025-04-01,552.07
5711,Referral,2025-04-01,160.62
5712,Outbound,2025-04-01,564.21
5713,Partners,2025-04-01,476.38
5714,Partners,2025-04-01,434.15
5715,Referral,2025-04-01,112.82
5716,Referral,2025-04-01,64.05
5717,Outbound,2025-04-01,528.15
5718,Paid Search,2025-04-01,361.29
5719,Paid Search,2025-04-01,404.36
5720,Content,2025-04-01,209.89
5721,Outbound,2025-04-01,554.08
5722,Partners,2025-04-01,404.17
5723,Content,2025-04-01,299.79
5724,Content,2025-04-01,91.01
5725,Paid Search,2025-04-01,291.73
5726,Paid Search,2025-04-01,516.19
5727,Partners,2025-04-01,274.11
5728,Paid Search,2025-04-01,420.74
5729,Outbound,2025-04-01,470.47
5730,Partners,2025-04-01,266.66
5731,Content,2025-04-01,251.39
5732,Content,2025-04-01,268.98
5733,Content,2025-04-01,220.8
5734,Partners,2025-04-01,395.7
5735,Referral,2025-04-01,106.45
5736,Partners,2025-04-01,242.69
5737,Partners,2025-04-01,242.98
5738,Partners,2025-04-01,172.67
5739,Paid Search,2025-04-01,335.21
5740,Content,2025-04-01,295.87
5741,Referral,2025-04-01,86.47
5742,Content,2025-04-01,200.28
5743,Paid Search,2025-04-01,429.55
5744,Outbound,2025-04-01,540.08
5745,Partners,2025-04-01,164.38
5746,Content,2025-04-01,136.88
5747,Content,2025-04-01,297.26
5748,Partners,2025-04-01,351.51
5749,Content,2025-04-01,263.26
5750,Paid Search,2025-04-01,285.78
5751,Paid Search,2025-04-01,502.68
5752,Outbound,2025-04-01,753.29
5753,Partners,2025-04-01,207.14
5754,Outbound,2025-04-01,364.78
5755,Outbound,2025-04-01,544.58
5756,Paid Search,2025-04-01,592.41
5757,Paid Search,2025-04-01,328.49
5758,Partners,2025-04-01,266.36
5759,Paid Search,2025-04-01,344.13
5760,Referral,2025-04-01,124.34
5761,Referral,2025-04-01,64.6
5762,Referral,2025-04-01,180.96
5763,Referral,2025-04-01,168.15
5764,Content,2025-04-01,93.9
5765,Content,2025-04-01,284.9
5766,Paid Search,2025-04-01,250.71
5767,Referral,2025-04-01,135.99
5768,Partners,2025-04-01,341.35
5769,Paid Search,2025-04-01,384.69
5770,Partners,2025-04-01,245.02
5771,Content,2025-04-01,193.73
5772,Paid Search,2025-04-01,535.89
5773,Partners,2025-04-01,288.08
5774,Content,2025-04-01,200.1
5775,Partners,2025-04-01,366.09
5776,Outbound,2025-04-01,649.06
5777,Partners,2025-04-01,259.07
5778,Partners,2025-04-01,259.32
5779,Paid Search,2025-04-01,435.34
5780,Referral,2025-04-01,57.4
5781,Paid Search,2025-04-01,488.95
5782,Outbound,2025-04-01,712.47
5783,Content,2025-04-01,134.21
5784,Content,2025-04-01,89.79
5785,Paid Search,2025-04-01,231.44
5786,Paid Search,2025-04-01,438.4
5787,Partners,2025-04-01,222.5
5788,Referral,2025-04-01,196.38
5789,Outbound,2025-04-01,647.56
5790,Referral,2025-04-01,58.37
5791,Content,2025-04-01,85.45
5792,Partners,2025-04-01,197.56
5793,Partners,2025-04-01,237.58
5794,Paid Search,2025-04-01,350.53
5795,Content,2025-04-01,140.27
5796,Partners,2025-04-01,300.97
5797,Content,2025-04-01,253.62
5798,Referral,2025-04-01,173.03
5799,Referral,2025-04-01,179.78
5800,Content,2025-04-01,154.78
5801,Paid Search,2025-04-01,513.01
5802,Referral,2025-04-01,194.71
5803,Outbound,2025-04-01,783.16
5804,Paid Search,2025-04-01,297.01
5805,Referral,2025-04-01,110.67
5806,Content,2025-04-01,267.94
5807,Outbound,2025-04-01,501.9
5808,Referral,2025-04-01,109.47
5809,Referral,2025-04-01,102.05
5810,Paid Search,2025-04-01,572.77
5811,Content,2025-04-01,121.08
5812,Outbound,2025-04-01,408.63
5813,Content,2025-04-01,273.9
5814,Content,2025-04-01,109.55
5815,Referral,2025-04-01,108.52
5816,Paid Search,2025-04-01,312.37
5817,Paid Search,2025-04-01,564.29
5818,Partners,2025-04-01,237.92
5819,Partners,2025-04-01,497.68
5820,Paid Search,2025-04-01,591.77
5821,Paid Search,2025-04-01,435.52
5822,Content,2025-04-01,188.8
5823,Partners,2025-04-01,456.12
5824,Outbound,2025-04-01,829.49
5825,Referral,2025-04-01,167.84
5826,Paid Search,2025-04-01,309.28
5827,Outbound,2025-04-01,545.13
5828,Referral,2025-04-01,145.79
5829,Content,2025-04-01,240.7
5830,Outbound,2025-04-01,617.26
5831,Outbound,2025-04-01,830.7
5832,Referral,2025-04-01,101.86
5833,Partners,2025-04-01,453.24
5834,Partners,2025-04-01,343.94
5835,Outbound,2025-04-01,458.84
5836,Partners,2025-04-01,194.77
5837,Partners,2025-04-01,231.4
5838,Referral,2025-04-01,104.3
5839,Referral,2025-04-01,151.37
5840,Content,2025-04-01,223.62
5841,Referral,2025-04-01,100.78
5842,Outbound,2025-04-01,807.31
5843,Paid Search,2025-04-01,577.79
5844,Outbound,2025-04-01,890.84
5845,Referral,2025-04-01,142.22
5846,Content,2025-04-01,216.57
5847,Paid Search,2025-04-01,560.47
5848,Content,2025-04-01,133.44
5849,Referral,2025-04-01,151.78
5850,Outbound,2025-04-01,318.42
5851,Partners,2025-04-01,389.78
5852,Paid Search,2025-04-01,341.45
5853,Paid Search,2025-04-01,224.31
5854,Paid Search,2025-04-01,354.81
5855,Outbound,2025-04-01,452.96
5856,Outbound,2025-04-01,665.33
5857,Outbound,2025-04-01,627.19
5858,Outbound,2025-04-01,836.28
5859,Referral,2025-04-01,182.16
5860,Paid Search,2025-04-01,568.33
5861,Paid Search,2025-04-01,486.06
5862,Content,2025-04-01,191.13
5863,Partners,2025-04-01,444.9
5864,Referral,2025-04-01,91.83
5865,Referral,2025-04-01,193.33
5866,Referral,2025-04-01,58.02
5867,Partners,2025-04-01,337.28
5868,Referral,2025-04-01,121.27
5869,Partners,2025-04-01,396.6
5870,Partners,2025-04-01,374.63
5871,Referral,2025-04-01,139.36
5872,Outbound,2025-04-01,876.21
5873,Partners,2025-04-01,455.95
5874,Content,2025-04-01,204.94
5875,Content,2025-04-01,196.09
5876,Outbound,2025-04-01,758.6
5877,Partners,2025-04-01,497.62
5878,Referral,2025-04-01,155.46
5879,Content,2025-04-01,264.74
5880,Outbound,2025-04-01,439.53
5881,Paid Search,2025-04-01,594.6
5882,Partners,2025-04-01,283.47
5883,Referral,2025-04-01,69.83
5884,Outbound,2025-04-01,689.22
5885,Partners,2025-04-01,332.51
5886,Outbound,2025-04-01,361.92
5887,Paid Search,2025-04-01,463.81
5888,Content,2025-04-01,282.39
5889,Outbound,2025-04-01,639.95
5890,Outbound,2025-04-01,608.81
5891,Paid Search,2025-04-01,422.82
5892,Outbound,2025-04-01,372.68
5893,Paid Search,2025-04-01,292.01
5894,Paid Search,2025-04-01,476.67
5895,Content,2025-04-01,163.47
5896,Paid Search,2025-04-01,403.17
5897,Partners,2025-04-01,345.34
5898,Content,2025-04-01,106.77
5899,Partners,2025-04-01,253.42
5900,Referral,2025-04-01,63.94
5901,Paid Search,2025-04-01,294.09
5902,Partners,2025-04-01,261.76
5903,Outbound,2025-04-01,351.03
5904,Partners,2025-04-01,425.16
5905,Referral,2025-04-01,162.66
5906,Partners,2025-04-01,218.25
5907,Referral,2025-04-01,197.37
5908,Referral,2025-04-01,168.52
5909,Paid Search,2025-04-01,493.33
5910,Paid Search,2025-04-01,500.64
5911,Outbound,2025-04-01,790.42
5912,Referral,2025-04-01,192.87
5913,Partners,2025-04-01,441.93
5914,Referral,2025-04-01,153.35
5915,Content,2025-04-01,277.32
5916,Content,2025-04-01,100.25
5917,Paid Search,2025-04-01,357.19
5918,Referral,2025-04-01,62.98
5919,Paid Search,2025-04-01,556.72
5920,Outbound,2025-04-01,300.95
5921,Content,2025-04-01,102.13
5922,Partners,2025-04-01,470.71
5923,Referral,2025-04-01,120.42
5924,Partners,2025-04-01,278.55
5925,Partners,2025-04-01,300.46
5926,Partners,2025-04-01,343.89
5927,Content,2025-04-01,204.84
5928,Partners,2025-04-01,285.94
5929,Content,2025-04-01,196.15
5930,Partners,2025-04-01,344.4
5931,Partners,2025-04-01,335.2
5932,Content,2025-04-01,95.98
5933,Paid Search,2025-04-01,436.54
5934,Outbound,2025-04-01,806.34
5935,Partners,2025-04-01,281.97
5936,Partners,2025-04-01,157.8
5937,Paid Search,2025-04-01,552.47
5938,Referral,2025-04-01,194.51
5939,Partners,2025-04-01,440.86
5940,Outbound,2025-04-01,481.64
5941,Paid Search,2025-04-01,202.34
5942,Partners,2025-04-01,198.72
5943,Paid Search,2025-04-01,344.48
5944,Partners,2025-04-01,485.07
5945,Content,2025-04-01,143.97
5946,Paid Search,2025-04-01,255.19
5947,Referral,2025-04-01,77.73
5948,Paid Search,2025-04-01,469.19
5949,Partners,2025-04-01,182.17
5950,Partners,2025-04-01,198.22
5951,Referral,2025-04-01,71.14
5952,Content,2025-04-01,209.28
5953,Content,2025-04-01,235.57
5954,Referral,2025-04-01,104.97
5955,Outbound,2025-04-01,632.13
5956,Referral,2025-04-01,175.02
5957,Paid Search,2025-04-01,511.8
5958,Outbound,2025-04-01,646.79
5959,Outbound,2025-04-01,520.3
5960,Paid Search,2025-04-01,207.22
5961,Paid Search,2025-04-01,359.72
5962,Referral,2025-04-01,192.6
5963,Content,2025-04-01,262.0
5964,Referral,2025-04-01,120.5
5965,Outbound,2025-04-01,851.73
5966,Partners,2025-04-01,402.39
5967,Referral,2025-04-01,63.34
5968,Partners,2025-04-01,469.34
5969,Partners,2025-05-01,391.1
5970,Content,2025-05-01,109.97
5971,Content,2025-05-01,287.15
5972,Partners,2025-05-01,428.19
5973,Referral,2025-05-01,59.89
5974,Referral,2025-05-01,146.22
5975,Paid Search,2025-05-01,429.74
5976,Paid Search,2025-05-01,537.54
5977,Paid Search,2025-05-01,462.77
5978,Referral,2025-05-01,62.13
5979,Paid Search,2025-05-01,290.97
5980,Content,2025-05-01,205.29
5981,Outbound,2025-05-01,577.43
5982,Content,2025-05-01,229.71
5983,Paid Search,2025-05-01,302.57
5984,Paid Search,2025-05-01,429.6
5985,Referral,2025-05-01,99.08
5986,Referral,2025-05-01,146.88
5987,Partners,2025-05-01,294.62
5988,Partners,2025-05-01,452.82
5989,Content,2025-05-01,210.94
5990,Referral,2025-05-01,164.9
5991,Content,2025-05-01,99.38
5992,Partners,2025-05-01,330.13
5993,Outbound,2025-05-01,421.31
5994,Referral,2025-05-01,62.4
5995,Paid Search,2025-05-01,332.92
5996,Outbound,2025-05-01,636.89
5997,Partners,2025-05-01,389.61
5998,Paid Search,2025-05-01,318.71
5999,Referral,2025-05-01,128.6
6000,Outbound,2025-05-01,851.04
6001,Content,2025-05-01,169.24
6002,Referral,2025-05-01,115.31
6003,Content,2025-05-01,209.42
6004,Outbound,2025-05-01,897.87
6005,Referral,2025-05-01,125.51
6006,Partners,2025-05-01,211.91
6007,Outbound,2025-05-01,888.84
6008,Referral,2025-05-01,70.68
6009,Paid Search,2025-05-01,221.23
6010,Content,2025-05-01,235.03
6011,Content,2025-05-01,216.37
6012,Referral,2025-05-01,194.14
6013,Outbound,2025-05-01,409.66
6014,Paid Search,2025-05-01,416.34
6015,Referral,2025-05-01,98.68
6016,Paid Search,2025-05-01,479.93
6017,Paid Search,2025-05-01,440.04
6018,Outbound,2025-05-01,350.0
6019,Paid Search,2025-05-01,403.0
6020,Content,2025-05-01,296.98
6021,Paid Search,2025-05-01,522.18
6022,Content,2025-05-01,91.88
6023,Outbound,2025-05-01,314.28
6024,Partners,2025-05-01,231.83
6025,Referral,2025-05-01,62.47
6026,Outbound,2025-05-01,835.78
6027,Outbound,2025-05-01,840.67
6028,Partners,2025-05-01,486.69
6029,Paid Search,2025-05-01,367.07
6030,Paid Search,2025-05-01,244.4
6031,Outbound,2025-05-01,858.3
6032,Referral,2025-05-01,148.2
6033,Partners,2025-05-01,371.8
6034,Partners,2025-05-01,303.32
6035,Paid Search,2025-05-01,396.93
6036,Content,2025-05-01,265.8
6037,Content,2025-05-01,90.89
6038,Referral,2025-05-01,138.48
6039,Referral,2025-05-01,187.02
6040,Paid Search,2025-05-01,593.03
6041,Referral,2025-05-01,143.31
6042,Referral,2025-05-01,51.83
6043,Partners,2025-05-01,247.1
6044,Outbound,2025-05-01,826.97
6045,Content,2025-05-01,214.55
6046,Referral,2025-05-01,131.41
6047,Partners,2025-05-01,484.39
6048,Referral,2025-05-01,142.49
6049,Outbound,2025-05-01,515.5
6050,Outbound,2025-05-01,711.61
6051,Referral,2025-05-01,104.2
6052,Paid Search,2025-05-01,363.02
6053,Content,2025-05-01,207.07
6054,Paid Search,2025-05-01,371.39
6055,Partners,2025-05-01,341.36
6056,Content,2025-05-01,89.7
6057,Outbound,2025-05-01,600.57
6058,Outbound,2025-05-01,873.85
6059,Outbound,2025-05-01,473.39
6060,Partners,2025-05-01,495.29
6061,Outbound,2025-05-01,535.58
6062,Content,2025-05-01,266.57
6063,Outbound,2025-05-01,304.83
6064,Outbound,2025-05-01,797.07
6065,Paid Search,2025-05-01,594.15
6066,Referral,2025-05-01,184.83
6067,Outbound,2025-05-01,575.63
6068,Referral,2025-05-01,59.17
6069,Outbound,2025-05-01,643.61
6070,Outbound,2025-05-01,432.79
6071,Referral,2025-05-01,60.46
6072,Paid Search,2025-05-01,457.26
6073,Content,2025-05-01,90.21
6074,Outbound,2025-05-01,758.58
6075,Partners,2025-05-01,294.9
6076,Referral,2025-05-01,72.72
6077,Paid Search,2025-05-01,357.03
6078,Outbound,2025-05-01,669.76
6079,Paid Search,2025-05-01,471.34
6080,Content,2025-05-01,272.82
6081,Partners,2025-05-01,493.71
6082,Content,2025-05-01,204.43
6083,Outbound,2025-05-01,656.05
6084,Partners,2025-05-01,259.09
6085,Content,2025-05-01,289.72
6086,Outbound,2025-05-01,782.46
6087,Outbound,2025-05-01,830.85
6088,Outbound,2025-05-01,512.23
6089,Outbound,2025-05-01,577.17
6090,Content,2025-05-01,232.88
6091,Outbound,2025-05-01,566.95
6092,Paid Search,2025-05-01,536.74
6093,Outbound,2025-05-01,630.44
6094,Outbound,2025-05-01,720.25
6095,Outbound,2025-05-01,777.16
6096,Outbound,2025-05-01,844.14
6097,Partners,2025-05-01,332.79
6098,Content,2025-05-01,231.01
6099,Partners,2025-05-01,187.25
6100,Paid Search,2025-05-01,284.57
6101,Referral,2025-05-01,132.59
6102,Partners,2025-05-01,349.14
6103,Content,2025-05-01,183.5
6104,Paid Search,2025-05-01,406.71
6105,Paid Search,2025-05-01,509.25
6106,Outbound,2025-05-01,759.35
6107,Partners,2025-05-01,173.51
6108,Content,2025-05-01,114.01
6109,Partners,2025-05-01,210.33
6110,Partners,2025-05-01,486.51
6111,Referral,2025-05-01,148.6
6112,Partners,2025-05-01,402.83
6113,Content,2025-05-01,91.87
6114,Partners,2025-05-01,253.09
6115,Outbound,2025-05-01,803.21
6116,Outbound,2025-05-01,867.31
6117,Paid Search,2025-05-01,310.97
6118,Content,2025-05-01,224.06
6119,Outbound,2025-05-01,816.15
6120,Paid Search,2025-05-01,589.58
6121,Referral,2025-05-01,156.58
6122,Paid Search,2025-05-01,494.29
6123,Paid Search,2025-05-01,453.62
6124,Paid Search,2025-05-01,485.76
6125,Outbound,2025-05-01,378.72
6126,Content,2025-05-01,267.11
6127,Outbound,2025-05-01,361.94
6128,Referral,2025-05-01,56.21
6129,Outbound,2025-05-01,550.76
6130,Paid Search,2025-05-01,358.35
6131,Paid Search,2025-05-01,529.95
6132,Referral,2025-05-01,139.23
6133,Content,2025-05-01,158.29
6134,Partners,2025-05-01,338.04
6135,Outbound,2025-05-01,710.27
6136,Outbound,2025-05-01,353.8
6137,Paid Search,2025-05-01,351.25
6138,Partners,2025-05-01,480.71
6139,Partners,2025-05-01,335.81
6140,Paid Search,2025-05-01,211.67
6141,Outbound,2025-05-01,745.12
6142,Referral,2025-05-01,108.06
6143,Outbound,2025-05-01,348.7
6144,Outbound,2025-05-01,551.88
6145,Paid Search,2025-05-01,346.76
6146,Partners,2025-05-01,489.09
6147,Content,2025-05-01,279.63
6148,Content,2025-05-01,272.94
6149,Paid Search,2025-05-01,480.17
6150,Outbound,2025-05-01,607.29
6151,Content,2025-05-01,93.3
6152,Partners,2025-05-01,417.07
6153,Referral,2025-05-01,55.43
6154,Content,2025-05-01,123.2
6155,Referral,2025-05-01,78.28
6156,Outbound,2025-05-01,506.27
6157,Referral,2025-05-01,106.54
6158,Content,2025-05-01,266.23
6159,Content,2025-05-01,274.05
6160,Paid Search,2025-05-01,587.46
6161,Referral,2025-05-01,111.64
6162,Outbound,2025-05-01,743.31
6163,Partners,2025-05-01,243.29
6164,Outbound,2025-05-01,608.81
6165,Partners,2025-05-01,484.24
6166,Partners,2025-05-01,482.2
6167,Partners,2025-05-01,366.19
6168,Partners,2025-05-01,201.63
6169,Outbound,2025-05-01,844.46
6170,Paid Search,2025-05-01,428.36
6171,Content,2025-05-01,124.22
6172,Referral,2025-05-01,183.1
6173,Referral,2025-05-01,196.12
6174,Outbound,2025-05-01,700.03
6175,Referral,2025-05-01,83.74
6176,Referral,2025-05-01,192.4
6177,Paid Search,2025-05-01,296.35
6178,Paid Search,2025-05-01,346.34
6179,Partners,2025-05-01,159.8
6180,Referral,2025-05-01,120.04
6181,Content,2025-05-01,204.02
6182,Referral,2025-05-01,169.41
6183,Content,2025-05-01,276.88
6184,Referral,2025-05-01,191.41
6185,Referral,2025-05-01,104.07
6186,Outbound,2025-05-01,638.59
6187,Referral,2025-05-01,189.68
6188,Partners,2025-05-01,283.81
6189,Paid Search,2025-05-01,562.38
6190,Outbound,2025-05-01,505.95
6191,Referral,2025-05-01,154.66
6192,Paid Search,2025-05-01,570.12
6193,Partners,2025-05-01,257.22
6194,Paid Search,2025-05-01,274.15
6195,Content,2025-05-01,151.08
6196,Referral,2025-05-01,109.56
6197,Content,2025-05-01,267.76
6198,Outbound,2025-05-01,822.07
6199,Referral,2025-05-01,105.19
6200,Partners,2025-05-01,242.99
6201,Content,2025-05-01,259.0
6202,Paid Search,2025-05-01,581.46
6203,Partners,2025-05-01,236.73
6204,Outbound,2025-05-01,789.95
6205,Referral,2025-05-01,182.92
6206,Outbound,2025-05-01,333.5
6207,Partners,2025-05-01,380.22
6208,Content,2025-05-01,291.43
6209,Paid Search,2025-05-01,458.25
6210,Paid Search,2025-05-01,412.33
6211,Referral,2025-05-01,71.31
6212,Paid Search,2025-05-01,491.96
6213,Content,2025-05-01,285.16
6214,Referral,2025-05-01,81.37
6215,Referral,2025-05-01,76.43
6216,Partners,2025-05-01,240.92
6217,Content,2025-05-01,189.39
6218,Outbound,2025-05-01,860.26
6219,Paid Search,2025-05-01,364.37
6220,Referral,2025-05-01,173.05
6221,Outbound,2025-05-01,577.68
6222,Outbound,2025-05-01,540.18
6223,Referral,2025-05-01,79.25
6224,Paid Search,2025-05-01,564.41
6225,Paid Search,2025-05-01,451.72
6226,Referral,2025-05-01,172.05
6227,Partners,2025-05-01,474.65
6228,Referral,2025-05-01,127.87
6229,Paid Search,2025-05-01,568.31
6230,Content,2025-05-01,119.2
6231,Outbound,2025-05-01,411.79
6232,Content,2025-05-01,287.98
6233,Paid Search,2025-05-01,441.69
6234,Outbound,2025-05-01,715.38
6235,Paid Search,2025-05-01,287.05
