customer_id,signup_month,acquisition_channel,initial_plan_id
5856,2025-04-01,Outbound,1
5857,2025-04-01,Outbound,1
5858,2025-04-01,Outbound,1
5859,2025-04-01,Referral,2
5860,2025-04-01,Paid Search,1
5861,2025-04-01,Paid Search,1
5862,2025-04-01,Content,1
5863,2025-04-01,Partners,3
5864,2025-04-01,Referral,3
5865,2025-04-01,Referral,3
5866,2025-04-01,Referral,1
5867,2025-04-01,Partners,1
5868,2025-04-01,Referral,2
5869,2025-04-01,Partners,1
5870,2025-04-01,Partners,1
5871,2025-04-01,Referral,1
5872,2025-04-01,Outbound,1
5873,2025-04-01,Partners,2
5874,2025-04-01,Content,2
5875,2025-04-01,Content,3
5876,2025-04-01,Outbound,2
5877,2025-04-01,Partners,1
5878,2025-04-01,Referral,1
5879,2025-04-01,Content,1
5880,2025-04-01,Outbound,1
5881,2025-04-01,Paid Search,2
5882,2025-04-01,Partners,2
5883,2025-04-01,Referral,1
5884,2025-04-01,Outbound,2
5885,2025-04-01,Partners,1
5886,2025-04-01,Outbound,1
5887,2025-04-01,Paid Search,3
5888,2025-04-01,Content,1
5889,2025-04-01,Outbound,3
5890,2025-04-01,Outbound,1
5891,2025-04-01,Paid Search,2
5892,2025-04-01,Outbound,1
5893,2025-04-01,Paid Search,1
5894,2025-04-01,Paid Search,1
5895,2025-04-01,Content,1
5896,2025-04-01,Paid Search,3
5897,2025-04-01,Partners,2
5898,2025-04-01,Content,2
5899,2025-04-01,Partners,1
5900,2025-04-01,Referral,1
5901,2025-04-01,Paid Search,3
5902,2025-04-01,Partners,1
5903,2025-04-01,Outbound,2
5904,2025-04-01,Partners,2
5905,2025-04-01,Referral,1
5906,2025-04-01,Partners,2
5907,2025-04-01,Referral,1
5908,2025-04-01,Referral,2
5909,2025-04-01,Paid Search,1
5910,2025-04-01,Paid Search,1
5911,2025-04-01,Outbound,1
5912,2025-04-01,Referral,3
5913,2025-04-01,Partners,1
5914,2025-04-01,Referral,1
5915,2025-04-01,Content,1
5916,2025-04-01,Content,1
5917,2025-04-01,Paid Search,3
5918,2025-04-01,Referral,1
5919,2025-04-01,Paid Search,2
5920,2025-04-01,Outbound,3
5921,2025-04-01,Content,1
5922,2025-04-01,Partners,2
5923,2025-04-01,Referral,2
5924,2025-04-01,Partners,2
5925,2025-04-01,Partners,2
5926,2025-04-01,Partners,1
5927,2025-04-01,Content,1
5928,2025-04-01,Partners,1
5929,2025-04-01,Content,2
5930,2025-04-01,Partners,1
5931,2025-04-01,Partners,1
5932,2025-04-01,Content,2
5933,2025-04-01,Paid Search,1
5934,2025-04-01,Outbound,1
5935,2025-04-01,Partners,1
5936,2025-04-01,Partners,1
5937,2025-04-01,Paid Search,1
5938,2025-04-01,Referral,1
5939,2025-04-01,Partners,1
5940,2025-04-01,Outbound,1
5941,2025-04-01,Paid Search,1
5942,2025-04-01,Partners,1
5943,2025-04-01,Paid Search,2
5944,2025-04-01,Partners,1
5945,2025-04-01,Content,1
5946,2025-04-01,Paid Search,2
5947,2025-04-01,Referral,1
5948,2025-04-01,Paid Search,1
5949,2025-04-01,Partners,1
5950,2025-04-01,Partners,1
5951,2025-04-01,Referral,1
5952,2025-04-01,Content,1
5953,2025-04-01,Content,1
5954,2025-04-01,Referral,2
5955,2025-04-01,Outbound,1
5956,2025-04-01,Referral,1
5957,2025-04-01,Paid Search,1
5958,2025-04-01,Outbound,1
5959,2025-04-01,Outbound,2
5960,2025-04-01,Paid Search,2
5961,2025-04-01,Paid Search,1
5962,2025-04-01,Referral,1
5963,2025-04-01,Content,1
5964,2025-04-01,Referral,2
5965,2025-04-01,Outbound,1
5966,2025-04-01,Partners,1
5967,2025-04-01,Referral,1
5968,2025-04-01,Partners,2
5969,2025-05-01,Partners,1
5970,2025-05-01,Content,1
5971,2025-05-01,Content,1
5972,2025-05-01,Partners,3
5973,2025-05-01,Referral,1
5974,2025-05-01,Referral,3
5975,2025-05-01,Paid Search,1
5976,2025-05-01,Paid Search,2
5977,2025-05-01,Paid Search,3
5978,2025-05-01,Referral,1
5979,2025-05-01,Paid Search,2
5980,2025-05-01,Content,1
5981,2025-05-01,Outbound,1
5982,2025-05-01,Content,1
5983,2025-05-01,Paid Search,3
5984,2025-05-01,Paid Search,2
5985,2025-05-01,Referral,1
5986,2025-05-01,Referral,1
5987,2025-05-01,Partners,1
5988,2025-05-01,Partners,1
5989,2025-05-01,Content,1
5990,2025-05-01,Referral,3
5991,2025-05-01,Content,2
5992,2025-05-01,Partners,2
5993,2025-05-01,Outbound,3
5994,2025-05-01,Referral,2
5995,2025-05-01,Paid Search,1
5996,2025-05-01,Outbound,1
5997,2025-05-01,Partners,1
5998,2025-05-01,Paid Search,1
5999,2025-05-01,Referral,1
6000,2025-05-01,Outbound,1
6001,2025-05-01,Content,1
6002,2025-05-01,Referral,3
6003,2025-05-01,Content,1
6004,2025-05-01,Outbound,3
6005,2025-05-01,Referral,3
6006,2025-05-01,Partners,1
6007,2025-05-01,Outbound,1
6008,2025-05-01,Referral,1
6009,2025-05-01,Paid Search,1
6010,2025-05-01,Content,3
6011,2025-05-01,Content,1
6012,2025-05-01,Referral,1
6013,2025-05-01,Outbound,1
6014,2025-05-01,Paid Search,1
6015,2025-05-01,Referral,3
6016,2025-05-01,Paid Search,1
6017,2025-05-01,Paid Search,2
6018,2025-05-01,Outbound,1
6019,2025-05-01,Paid Search,1
6020,2025-05-01,Content,1
6021,2025-05-01,Paid Search,1
6022,2025-05-01,Content,2
6023,2025-05-01,Outbound,1
6024,2025-05-01,Partners,1
6025,2025-05-01,Referral,2
6026,2025-05-01,Outbound,3
6027,2025-05-01,Outbound,1
6028,2025-05-01,Partners,1
6029,2025-05-01,Paid Search,1
6030,2025-05-01,Paid Search,1
6031,2025-05-01,Outbound,2
6032,2025-05-01,Referral,3
6033,2025-05-01,Partners,1
6034,2025-05-01,Partners,1
6035,2025-05-01,Paid Search,3
6036,2025-05-01,Content,2
6037,2025-05-01,Content,1
6038,2025-05-01,Referral,2
6039,2025-05-01,Referral,2
6040,2025-05-01,Paid Search,1
6041,2025-05-01,Referral,3
6042,2025-05-01,Referral,2
6043,2025-05-01,Partners,1
6044,2025-05-01,Outbound,3
6045,2025-05-01,Content,1
6046,2025-05-01,Referral,1
6047,2025-05-01,Partners,3
6048,2025-05-01,Referral,2
6049,2025-05-01,Outbound,3
6050,2025-05-01,Outbound,3
6051,2025-05-01,Referral,1
6052,2025-05-01,Paid Search,1
6053,2025-05-01,Content,1
6054,2025-05-01,Paid Search,1
6055,2025-05-01,Partners,1
6056,2025-05-01,Content,1
6057,2025-05-01,Outbound,3
6058,2025-05-01,Outbound,2
6059,2025-05-01,Outbound,1
6060,2025-05-01,Partners,2
6061,2025-05-01,Outbound,1
6062,2025-05-01,Content,1
6063,2025-05-01,Outbound,1
6064,2025-05-01,Outbound,2
6065,2025-05-01,Paid Search,1
6066,2025-05-01,Referral,1
6067,2025-05-01,Outbound,1
6068,2025-05-01,Referral,1
6069,2025-05-01,Outbound,2
6070,2025-05-01,Outbound,1
6071,2025-05-01,Referral,2
6072,2025-05-01,Paid Search,1
6073,2025-05-01,Content,2
6074,2025-05-01,Outbound,1
6075,2025-05-01,Partners,1
6076,2025-05-01,Referral,1
6077,2025-05-01,Paid Search,1
6078,2025-05-01,Outbound,2
6079,2025-05-01,Paid Search,1
6080,2025-05-01,Content,1
6081,2025-05-01,Partners,1
6082,2025-05-01,Content,1
6083,2025-05-01,Outbound,1
6084,2025-05-01,Partners,2
6085,2025-05-01,Content,1
6086,2025-05-01,Outbound,1
6087,2025-05-01,Outbound,2
6088,2025-05-01,Outbound,1
6089,2025-05-01,Outbound,1
6090,2025-05-01,Content,2
6091,2025-05-01,Outbound,1
6092,2025-05-01,Paid Search,2
6093,2025-05-01,Outbound,2
6094,2025-05-01,Outbound,1
6095,2025-05-01,Outbound,1
6096,2025-05-01,Outbound,1
6097,2025-05-01,Partners,2
6098,2025-05-01,Content,2
6099,2025-05-01,Partners,1
6100,2025-05-01,Paid Search,1
6101,2025-05-01,Referral,1
6102,2025-05-01,Partners,2
6103,2025-05-01,Content,2
6104,2025-05-01,Paid Search,1
6105,2025-05-01,Paid Search,2
6106,2025-05-01,Outbound,1
6107,2025-05-01,Partners,2
6108,2025-05-01,Content,2
6109,2025-05-01,Partners,1
6110,2025-05-01,Partners,1
6111,2025-05-01,Referral,2
6112,2025-05-01,Partners,1
6113,2025-05-01,Content,1
6114,2025-05-01,Partners,1
6115,2025-05-01,Outbound,2
6116,2025-05-01,Outbound,1
6117,2025-05-01,Paid Search,1
6118,2025-05-01,Content,3
6119,2025-05-01,Outbound,3
6120,2025-05-01,Paid Search,1
6121,2025-05-01,Referral,1
6122,2025-05-01,Paid Search,2
6123,2025-05-01,Paid Search,1
6124,2025-05-01,Paid Search,1
6125,2025-05-01,Outbound,1
6126,2025-05-01,Content,1
6127,2025-05-01,Outbound,2
6128,2025-05-01,Referral,2
6129,2025-05-01,Outbound,1
6130,2025-05-01,Paid Search,1
6131,2025-05-01,Paid Search,2
6132,2025-05-01,Referral,2
6133,2025-05-01,Content,1
6134,2025-05-01,Partners,1
6135,2025-05-01,Outbound,2
6136,2025-05-01,Outbound,3
6137,2025-05-01,Paid Search,1
6138,2025-05-01,Partners,1
6139,2025-05-01,Partners,2
6140,2025-05-01,Paid Search,3
6141,2025-05-01,Outbound,2
6142,2025-05-01,Referral,1
6143,2025-05-01,Outbound,1
6144,2025-05-01,Outbound,3
6145,2025-05-01,Paid Search,1
6146,2025-05-01,Partners,2
6147,2025-05-01,Content,2
6148,2025-05-01,Content,3
6149,2025-05-01,Paid Search,1
6150,2025-05-01,Outbound,1
6151,2025-05-01,Content,1
6152,2025-05-01,Partners,1
6153,2025-05-01,Referral,1
6154,2025-05-01,Content,1
6155,2025-05-01,Referral,2
6156,2025-05-01,Outbound,1
6157,2025-05-01,Referral,2
6158,2025-05-01,Content,1
6159,2025-05-01,Content,1
6160,2025-05-01,Paid Search,1
6161,2025-05-01,Referral,1
6162,2025-05-01,Outbound,3
6163,2025-05-01,Partners,2
6164,2025-05-01,Outbound,1
6165,2025-05-01,Partners,2
6166,2025-05-01,Partners,2
6167,2025-05-01,Partners,3
6168,2025-05-01,Partners,3
6169,2025-05-01,Outbound,2
6170,2025-05-01,Paid Search,2
6171,2025-05-01,Content,1
6172,2025-05-01,Referral,2
6173,2025-05-01,Referral,3
6174,2025-05-01,Outbound,2
6175,2025-05-01,Referral,1
6176,2025-05-01,Referral,3
6177,2025-05-01,Paid Search,2
6178,2025-05-01,Paid Search,2
6179,2025-05-01,Partners,1
6180,2025-05-01,Referral,1
6181,2025-05-01,Content,3
6182,2025-05-01,Referral,1
6183,2025-05-01,Content,1
6184,2025-05-01,Referral,2
6185,2025-05-01,Referral,3
6186,2025-05-01,Outbound,1
6187,2025-05-01,Referral,1
6188,2025-05-01,Partners,2
6189,2025-05-01,Paid Search,1
6190,2025-05-01,Outbound,1
6191,2025-05-01,Referral,1
6192,2025-05-01,Paid Search,1
6193,2025-05-01,Partners,3
6194,2025-05-01,Paid Search,2
6195,2025-05-01,Content,1
6196,2025-05-01,Referral,1
6197,2025-05-01,Content,1
6198,2025-05-01,Outbound,1
6199,2025-05-01,Referral,1
6200,2025-05-01,Partners,3
6201,2025-05-01,Content,1
6202,2025-05-01,Paid Search,3
6203,2025-05-01,Partners,1
6204,2025-05-01,Outbound,3
6205,2025-05-01,Referral,2
6206,2025-05-01,Outbound,2
6207,2025-05-01,Partners,1
6208,2025-05-01,Content,1
6209,2025-05-01,Paid Search,1
6210,2025-05-01,Paid Search,1
6211,2025-05-01,Referral,3
6212,2025-05-01,Paid Search,1
6213,2025-05-01,Content,1
6214,2025-05-01,Referral,1
6215,2025-05-01,Referral,2
6216,2025-05-01,Partners,2
6217,2025-05-01,Content,1
6218,2025-05-01,Outbound,2
6219,2025-05-01,Paid Search,2
6220,2025-05-01,Referral,2
6221,2025-05-01,Outbound,3
6222,2025-05-01,Outbound,1
6223,2025-05-01,Referral,1
6224,2025-05-01,Paid Search,1
6225,2025-05-01,Paid Search,3
6226,2025-05-01,Referral,2
6227,2025-05-01,Partners,1
6228,2025-05-01,Referral,1
6229,2025-05-01,Paid Search,1
6230,2025-05-01,Content,2
6231,2025-05-01,Outbound,1
6232,2025-05-01,Content,2
6233,2025-05-01,Paid Search,1
6234,2025-05-01,Outbound,3
6235,2025-05-01,Paid Search,2
6236,2025-05-01,Content,1
6237,2025-05-01,Paid Search,1
6238,2025-05-01,Paid Search,1
6239,2025-05-01,Partners,1
6240,2025-05-01,Partners,2
6241,2025-05-01,Paid Search,2
6242,2025-05-01,Content,2
6243,2025-05-01,Referral,3
6244,2025-05-01,Outbound,3
6245,2025-05-01,Outbound,2
6246,2025-05-01,Content,1
6247,2025-05-01,Partners,2
6248,2025-05-01,Referral,1
6249,2025-05-01,Outbound,2
6250,2025-05-01,Outbound,1
6251,2025-05-01,Referral,3
6252,2025-05-01,Paid Search,3
6253,2025-05-01,Content,1
6254,2025-05-01,Partners,1
6255,2025-05-01,Partners,2
6256,2025-05-01,Outbound,1
6257,2025-05-01,Content,1
6258,2025-05-01,Referral,2
6259,2025-05-01,Partners,1
6260,2025-05-01,Partners,2
6261,2025-05-01,Paid Search,3
6262,2025-05-01,Content,3
6263,2025-05-01,Partners,2
6264,2025-05-01,Content,1
6265,2025-05-01,Referral,1
6266,2025-05-01,Outbound,3
6267,2025-05-01,Outbound,3
6268,2025-05-01,Partners,1
6269,2025-05-01,Partners,1
6270,2025-05-01,Referral,1
6271,2025-05-01,Partners,1
6272,2025-05-01,Outbound,1
6273,2025-05-01,Content,1
6274,2025-05-01,Partners,3
6275,2025-05-01,Referral,2
6276,2025-05-01,Outbound,2
6277,2025-05-01,Content,2
6278,2025-05-01,Paid Search,1
6279,2025-05-01,Content,1
6280,2025-05-01,Paid Search,1
6281,2025-05-01,Partners,3
6282,2025-05-01,Partners,1
6283,2025-05-01,Paid Search,1
6284,2025-05-01,Content,2
6285,2025-05-01,Referral,2
6286,2025-05-01,Content,2
6287,2025-05-01,Referral,2
6288,2025-05-01,Paid Search,1
6289,2025-05-01,Paid Search,2
6290,2025-05-01,Paid Search,1
6291,2025-05-01,Referral,1
6292,2025-05-01,Referral,1
6293,2025-05-01,Partners,3
6294,2025-05-01,Content,1
6295,2025-05-01,Referral,1
6296,2025-05-01,Outbound,1
6297,2025-05-01,Outbound,1
6298,2025-05-01,Outbound,2
6299,2025-05-01,Content,1
6300,2025-05-01,Paid Search,1
6301,2025-05-01,Outbound,1
6302,2025-05-01,Content,3
6303,2025-05-01,Content,1
6304,2025-05-01,Content,1
6305,2025-05-01,Content,1
6306,2025-05-01,Content,2
6307,2025-05-01,Partners,3
6308,2025-05-01,Content,2
6309,2025-05-01,Paid Search,1
6310,2025-05-01,Partners,3
6311,2025-05-01,Content,2
6312,2025-05-01,Outbound,2
6313,2025-05-01,Partners,3
6314,2025-05-01,Referral,1
6315,2025-05-01,Content,1
6316,2025-05-01,Partners,2
6317,2025-05-01,Referral,1
6318,2025-05-01,Paid Search,1
6319,2025-05-01,Referral,2
6320,2025-05-01,Content,2
6321,2025-05-01,Referral,1
6322,2025-05-01,Referral,1
6323,2025-05-01,Paid Search,1
6324,2025-05-01,Content,1
6325,2025-05-01,Content,1
6326,2025-05-01,Content,1
6327,2025-05-01,Paid Search,1
6328,2025-05-01,Referral,1
6329,2025-05-01,Referral,2
6330,2025-05-01,Content,1
6331,2025-05-01,Outbound,1
6332,2025-05-01,Content,3
6333,2025-05-01,Partners,1
6334,2025-05-01,Paid Search,1
6335,2025-05-01,Referral,1
6336,2025-05-01,Outbound,1
6337,2025-05-01,Referral,1
6338,2025-05-01,Outbound,1
6339,2025-05-01,Partners,1
6340,2025-05-01,Outbound,1
6341,2025-05-01,Paid Search,2
6342,2025-05-01,Partners,2
6343,2025-05-01,Partners,2
6344,2025-05-01,Referral,3
6345,2025-05-01,Content,1
6346,2025-05-01,Referral,2
6347,2025-05-01,Referral,2
6348,2025-05-01,Referral,2
6349,2025-05-01,Referral,2
6350,2025-05-01,Partners,1
6351,2025-05-01,Outbound,2
6352,2025-05-01,Referral,1
6353,2025-05-01,Outbound,1
6354,2025-05-01,Content,1
6355,2025-05-01,Partners,1
6356,2025-05-01,Partners,1
6357,2025-05-01,Partners,2
6358,2025-05-01,Outbound,3
6359,2025-05-01,Partners,2
6360,2025-05-01,Partners,2
6361,2025-05-01,Outbound,1
6362,2025-05-01,Partners,1
6363,2025-05-01,Outbound,1
6364,2025-05-01,Paid Search,1
6365,2025-05-01,Partners,1
6366,2025-05-01,Content,1
6367,2025-05-01,Partners,1
6368,2025-05-01,Paid Search,1
6369,2025-05-01,Referral,1
6370,2025-05-01,Content,3
6371,2025-05-01,Partners,1
6372,2025-05-01,Paid Search,1
6373,2025-05-01,Referral,1
6374,2025-05-01,Outbound,2
6375,2025-05-01,Content,2
6376,2025-05-01,Partners,1
6377,2025-05-01,Referral,2
6378,2025-05-01,Paid Search,1
6379,2025-05-01,Paid Search,3
6380,2025-05-01,Paid Search,1
6381,2025-05-01,Referral,1
6382,2025-05-01,Content,1
6383,2025-05-01,Outbound,3
6384,2025-05-01,Paid Search,2
6385,2025-05-01,Outbound,1
6386,2025-05-01,Outbound,1
6387,2025-05-01,Referral,1
6388,2025-05-01,Content,1
6389,2025-05-01,Referral,1
6390,2025-05-01,Partners,1
6391,2025-05-01,Content,2
6392,2025-05-01,Paid Search,1
6393,2025-05-01,Referral,2
6394,2025-05-01,Partners,2
6395,2025-05-01,Partners,3
6396,2025-05-01,Paid Search,2
6397,2025-05-01,Content,2
6398,2025-05-01,Referral,1
6399,2025-05-01,Outbound,2
6400,2025-05-01,Outbound,1
6401,2025-05-01,Referral,3
6402,2025-05-01,Partners,2
6403,2025-05-01,Content,1
6404,2025-05-01,Referral,2
6405,2025-05-01,Outbound,1
6406,2025-05-01,Outbound,2
6407,2025-05-01,Outbound,1
6408,2025-05-01,Partners,3
6409,2025-05-01,Paid Search,1
6410,2025-05-01,Referral,1
6411,2025-05-01,Paid Search,2
6412,2025-05-01,Content,1
6413,2025-05-01,Content,2
6414,2025-05-01,Content,2
6415,2025-05-01,Referral,1
6416,2025-05-01,Outbound,1
6417,2025-05-01,Paid Search,1
6418,2025-05-01,Outbound,2
6419,2025-05-01,Referral,2
6420,2025-05-01,Paid Search,1
6421,2025-05-01,Outbound,1
6422,2025-05-01,Content,1
6423,2025-05-01,Partners,2
6424,2025-05-01,Paid Search,1
6425,2025-05-01,Outbound,2
6426,2025-05-01,Paid Search,2
6427,2025-05-01,Content,3
6428,2025-05-01,Partners,1
6429,2025-05-01,Paid Search,2
6430,2025-05-01,Content,1
6431,2025-05-01,Paid Search,2
6432,2025-05-01,Outbound,3
6433,2025-05-01,Referral,2
6434,2025-06-01,Content,1
6435,2025-06-01,Outbound,1
6436,2025-06-01,Paid Search,1
6437,2025-06-01,Paid Search,2
6438,2025-06-01,Referral,1
6439,2025-06-01,Referral,2
6440,2025-06-01,Outbound,3
6441,2025-06-01,Outbound,1
6442,2025-06-01,Paid Search,2
6443,2025-06-01,Paid Search,1
6444,2025-06-01,Partners,1
6445,2025-06-01,Outbound,2
6446,2025-06-01,Partners,1
6447,2025-06-01,Partners,1
6448,2025-06-01,Paid Search,1
6449,2025-06-01,Content,1
6450,2025-06-01,Outbound,1
6451,2025-06-01,Partners,3
6452,2025-06-01,Referral,1
6453,2025-06-01,Paid Search,1
6454,2025-06-01,Outbound,3
6455,2025-06-01,Referral,1
6456,2025-06-01,Outbound,1
6457,2025-06-01,Referral,1
6458,2025-06-01,Outbound,1
6459,2025-06-01,Referral,1
6460,2025-06-01,Outbound,3
6461,2025-06-01,Paid Search,2
6462,2025-06-01,Outbound,3
6463,2025-06-01,Content,2
6464,2025-06-01,Referral,1
6465,2025-06-01,Partners,1
6466,2025-06-01,Paid Search,1
6467,2025-06-01,Outbound,1
6468,2025-06-01,Content,2
6469,2025-06-01,Paid Search,2
6470,2025-06-01,Outbound,2
6471,2025-06-01,Referral,2
6472,2025-06-01,Content,1
6473,2025-06-01,Outbound,3
6474,2025-06-01,Referral,1
6475,2025-06-01,Content,3
6476,2025-06-01,Outbound,1
6477,2025-06-01,Outbound,1
6478,2025-06-01,Content,1
6479,2025-06-01,Partners,1
6480,2025-06-01,Partners,2
6481,2025-06-01,Partners,1
6482,2025-06-01,Content,1
6483,2025-06-01,Referral,1
6484,2025-06-01,Partners,1
6485,2025-06-01,Content,2
6486,2025-06-01,Content,1
6487,2025-06-01,Referral,2
6488,2025-06-01,Paid Search,1
6489,2025-06-01,Referral,2
6490,2025-06-01,Partners,1
6491,2025-06-01,Paid Search,1
6492,2025-06-01,Paid Search,1
6493,2025-06-01,Outbound,2
6494,2025-06-01,Paid Search,1
6495,2025-06-01,Outbound,2
6496,2025-06-01,Referral,1
6497,2025-06-01,Paid Search,2
6498,2025-06-01,Content,1
6499,2025-06-01,Content,1
6500,2025-06-01,Partners,1
6501,2025-06-01,Partners,1
6502,2025-06-01,Referral,2
6503,2025-06-01,Paid Search,1
6504,2025-06-01,Partners,3
6505,2025-06-01,Content,1
6506,2025-06-01,Outbound,2
6507,2025-06-01,Content,2
6508,2025-06-01,Content,2
6509,2025-06-01,Paid Search,1
6510,2025-06-01,Outbound,1
6511,2025-06-01,Partners,1
6512,2025-06-01,Outbound,1
6513,2025-06-01,Paid Search,1
6514,2025-06-01,Referral,1
6515,2025-06-01,Outbound,2
6516,2025-06-01,Content,3
6517,2025-06-01,Partners,2
6518,2025-06-01,Paid Search,1
6519,2025-06-01,Content,1
6520,2025-06-01,Partners,2
6521,2025-06-01,Referral,1
6522,2025-06-01,Outbound,1
6523,2025-06-01,Partners,1
6524,2025-06-01,Content,1
6525,2025-06-01,Outbound,2
6526,2025-06-01,Referral,3
6527,2025-06-01,Partners,1
6528,2025-06-01,Outbound,2
6529,2025-06-01,Paid Search,1
6530,2025-06-01,Outbound,2
6531,2025-06-01,Partners,2
6532,2025-06-01,Partners,2
6533,2025-06-01,Partners,1
6534,2025-06-01,Partners,1
6535,2025-06-01,Partners,2
6536,2025-06-01,Content,2
6537,2025-06-01,Outbound,1
6538,2025-06-01,Outbound,2
6539,2025-06-01,Content,2
6540,2025-06-01,Outbound,1
6541,2025-06-01,Paid Search,1
6542,2025-06-01,Partners,3
6543,2025-06-01,Content,1
6544,2025-06-01,Outbound,1
6545,2025-06-01,Paid Search,1
6546,2025-06-01,Outbound,2
6547,2025-06-01,Outbound,3
6548,2025-06-01,Outbound,1
6549,2025-06-01,Partners,2
6550,2025-06-01,Outbound,1
6551,2025-06-01,Paid Search,1
6552,2025-06-01,Paid Search,1
6553,2025-06-01,Content,1
6554,2025-06-01,Content,2
6555,2025-06-01,Partners,1
6556,2025-06-01,Partners,1
6557,2025-06-01,Referral,1
6558,2025-06-01,Outbound,1
6559,2025-06-01,Content,1
6560,2025-06-01,Paid Search,1
6561,2025-06-01,Partners,2
6562,2025-06-01,Partners,2
6563,2025-06-01,Content,1
6564,2025-06-01,Outbound,2
6565,2025-06-01,Content,1
6566,2025-06-01,Partners,2
6567,2025-06-01,Paid Search,1
6568,2025-06-01,Referral,2
6569,2025-06-01,Outbound,1
6570,2025-06-01,Referral,2
6571,2025-06-01,Paid Search,2
6572,2025-06-01,Outbound,1
6573,2025-06-01,Content,1
6574,2025-06-01,Partners,1
6575,2025-06-01,Referral,1
6576,2025-06-01,Partners,1
6577,2025-06-01,Paid Search,1
6578,2025-06-01,Referral,2
6579,2025-06-01,Partners,1
6580,2025-06-01,Partners,1
6581,2025-06-01,Partners,1
6582,2025-06-01,Partners,2
6583,2025-06-01,Content,1
6584,2025-06-01,Partners,3
6585,2025-06-01,Content,2
6586,2025-06-01,Partners,1
6587,2025-06-01,Partners,1
6588,2025-06-01,Referral,1
6589,2025-06-01,Partners,2
6590,2025-06-01,Referral,3
6591,2025-06-01,Paid Search,1
6592,2025-06-01,Content,1
6593,2025-06-01,Partners,2
6594,2025-06-01,Partners,1
6595,2025-06-01,Referral,1
6596,2025-06-01,Outbound,1
6597,2025-06-01,Partners,1
6598,2025-06-01,Paid Search,1
6599,2025-06-01,Partners,1
6600,2025-06-01,Content,1
6601,2025-06-01,Paid Search,1
6602,2025-06-01,Outbound,1
6603,2025-06-01,Content,2
6604,2025-06-01,Paid Search,1
6605,2025-06-01,Referral,2
6606,2025-06-01,Content,1
6607,2025-06-01,Partners,1
6608,2025-06-01,Referral,1
6609,2025-06-01,Referral,2
6610,2025-06-01,Content,3
6611,2025-06-01,Referral,1
6612,2025-06-01,Partners,2
6613,2025-06-01,Paid Search,2
6614,2025-06-01,Outbound,1
6615,2025-06-01,Paid Search,1
6616,2025-06-01,Outbound,1
6617,2025-06-01,Paid Search,1
6618,2025-06-01,Referral,1
6619,2025-06-01,Outbound,2
6620,2025-06-01,Content,1
6621,2025-06-01,Content,1
6622,2025-06-01,Referral,1
6623,2025-06-01,Content,1
6624,2025-06-01,Paid Search,1
6625,2025-06-01,Partners,1
6626,2025-06-01,Referral,3
6627,2025-06-01,Outbound,3
6628,2025-06-01,Partners,1
6629,2025-06-01,Referral,1
6630,2025-06-01,Content,1
6631,2025-06-01,Referral,1
6632,2025-06-01,Referral,1
6633,2025-06-01,Content,1
6634,2025-06-01,Outbound,1
6635,2025-06-01,Content,2
6636,2025-06-01,Referral,1
6637,2025-06-01,Paid Search,1
6638,2025-06-01,Partners,1
6639,2025-06-01,Content,1
6640,2025-06-01,Paid Search,3
6641,2025-06-01,Content,1
6642,2025-06-01,Outbound,2
6643,2025-06-01,Outbound,1
6644,2025-06-01,Partners,2
6645,2025-06-01,Partners,1
6646,2025-06-01,Partners,1
6647,2025-06-01,Referral,1
